"subject" "activity"
"8136" 25 "walking"
"8137" 25 "walking"
"8138" 25 "walking"
"8139" 25 "walking"
"8140" 25 "walking"
"8141" 25 "walking"
"8142" 25 "walking"
"8143" 25 "walking"
"8144" 25 "walking"
"8145" 25 "walking"
"8146" 25 "walking"
"8147" 25 "walking"
"8148" 25 "walking"
"8149" 25 "walking"
"8150" 25 "walking"
"8151" 25 "walking"
"8152" 25 "walking"
"8153" 25 "walking"
"8154" 25 "walkingDownstairs"
"8155" 25 "walkingDownstairs"
"8156" 25 "walkingDownstairs"
"8157" 25 "walkingDownstairs"
"8158" 25 "walkingDownstairs"
"8159" 25 "walkingDownstairs"
"8160" 25 "walkingDownstairs"
"8161" 25 "walkingDownstairs"
"8162" 25 "walkingDownstairs"
"8163" 25 "walkingDownstairs"
"8164" 25 "walkingDownstairs"
"8165" 25 "walkingDownstairs"
"8166" 25 "walkingDownstairs"
"8167" 25 "walkingDownstairs"
"8168" 25 "walkingDownstairs"
"8169" 25 "walkingDownstairs"
"8170" 25 "walkingDownstairs"
"8171" 25 "walkingDownstairs"
"8172" 25 "walkingDownstairs"
"8173" 25 "walkingDownstairs"
"8174" 25 "walkingDownstairs"
"8175" 25 "walkingDownstairs"
"8176" 25 "walkingDownstairs"
"8177" 25 "walkingDownstairs"
"8178" 25 "walkingDownstairs"
"8179" 25 "walkingDownstairs"
"8180" 25 "walkingDownstairs"
"8181" 25 "walkingDownstairs"
"8182" 25 "walkingDownstairs"
"8183" 25 "walkingDownstairs"
"8184" 25 "walkingUpstairs"
"8185" 25 "walkingUpstairs"
"8186" 25 "walkingUpstairs"
"8187" 25 "walkingUpstairs"
"8188" 25 "walkingUpstairs"
"8189" 25 "walkingUpstairs"
"8190" 25 "walkingUpstairs"
"8191" 25 "walkingUpstairs"
"8192" 25 "walkingUpstairs"
"8193" 25 "walkingUpstairs"
"8194" 25 "walkingUpstairs"
"8195" 25 "walkingUpstairs"
"8196" 25 "walkingUpstairs"
"8197" 25 "walkingUpstairs"
"8198" 25 "walkingUpstairs"
"8199" 25 "walkingUpstairs"
"8200" 25 "walkingUpstairs"
"8201" 25 "walkingUpstairs"
"8202" 25 "walkingUpstairs"
"8203" 25 "walkingUpstairs"
"8204" 25 "walkingUpstairs"
"8205" 25 "walkingUpstairs"
"8206" 25 "walkingUpstairs"
"8207" 25 "walkingUpstairs"
"8208" 25 "walkingUpstairs"
"8209" 25 "walkingUpstairs"
"8210" 25 "walkingUpstairs"
"8211" 25 "walkingUpstairs"
"8212" 25 "walkingUpstairs"
"8213" 25 "walkingUpstairs"
"8214" 25 "walkingUpstairs"
"8215" 25 "walkingUpstairs"
"8216" 25 "walkingUpstairs"
"8217" 25 "walkingUpstairs"
"8218" 25 "walkingUpstairs"
"8219" 25 "standing"
"8220" 25 "standing"
"8221" 25 "standing"
"8222" 25 "standing"
"8223" 25 "standing"
"8224" 25 "standing"
"8225" 25 "standing"
"8226" 25 "standing"
"8227" 25 "standing"
"8228" 25 "standing"
"8229" 25 "standing"
"8230" 25 "standing"
"8231" 25 "standing"
"8232" 25 "standing"
"8233" 25 "standing"
"8234" 25 "standing"
"8235" 25 "standing"
"8236" 25 "standing"
"8237" 25 "standing"
"8238" 25 "standing"
"8239" 25 "standing"
"8240" 25 "standing"
"8241" 25 "standing"
"8242" 25 "standing"
"8243" 25 "standing"
"8244" 25 "standing"
"8245" 25 "standing"
"8246" 25 "standing"
"8247" 25 "standing"
"8248" 25 "standing"
"8249" 25 "standing"
"8250" 25 "standing"
"8251" 25 "standing"
"8252" 25 "standing"
"8253" 25 "standing"
"8254" 25 "standing"
"8255" 25 "standing"
"8256" 25 "sitting"
"8257" 25 "sitting"
"8258" 25 "sitting"
"8259" 25 "sitting"
"8260" 25 "sitting"
"8261" 25 "sitting"
"8262" 25 "sitting"
"8263" 25 "sitting"
"8264" 25 "sitting"
"8265" 25 "sitting"
"8266" 25 "sitting"
"8267" 25 "sitting"
"8268" 25 "sitting"
"8269" 25 "sitting"
"8270" 25 "sitting"
"8271" 25 "sitting"
"8272" 25 "sitting"
"8273" 25 "sitting"
"8274" 25 "sitting"
"8275" 25 "sitting"
"8276" 25 "sitting"
"8277" 25 "sitting"
"8278" 25 "sitting"
"8279" 25 "sitting"
"8280" 25 "sitting"
"8281" 25 "sitting"
"8282" 25 "sitting"
"8283" 25 "sitting"
"8284" 25 "sitting"
"8285" 25 "sitting"
"8286" 25 "sitting"
"8287" 25 "laying"
"8288" 25 "laying"
"8289" 25 "laying"
"8290" 25 "laying"
"8291" 25 "laying"
"8292" 25 "laying"
"8293" 25 "laying"
"8294" 25 "laying"
"8295" 25 "laying"
"8296" 25 "laying"
"8297" 25 "laying"
"8298" 25 "laying"
"8299" 25 "laying"
"8300" 25 "laying"
"8301" 25 "laying"
"8302" 25 "laying"
"8303" 25 "laying"
"8304" 25 "laying"
"8305" 25 "laying"
"8306" 25 "laying"
"8307" 25 "laying"
"8308" 25 "laying"
"8309" 25 "laying"
"8310" 25 "laying"
"8311" 25 "laying"
"8312" 25 "laying"
"8313" 25 "laying"
"8314" 25 "laying"
"8315" 25 "laying"
"8316" 25 "laying"
"8317" 25 "laying"
"8318" 25 "laying"
"8319" 25 "laying"
"8320" 25 "laying"
"8321" 25 "laying"
"8322" 25 "laying"
"8323" 25 "laying"
"8324" 25 "laying"
"8325" 25 "laying"
"8326" 25 "laying"
"8327" 25 "walking"
"8328" 25 "walking"
"8329" 25 "walking"
"8330" 25 "walking"
"8331" 25 "walking"
"8332" 25 "walking"
"8333" 25 "walking"
"8334" 25 "walking"
"8335" 25 "walking"
"8336" 25 "walking"
"8337" 25 "walking"
"8338" 25 "walking"
"8339" 25 "walking"
"8340" 25 "walking"
"8341" 25 "walking"
"8342" 25 "walking"
"8343" 25 "walking"
"8344" 25 "walking"
"8345" 25 "walking"
"8346" 25 "walking"
"8347" 25 "walking"
"8348" 25 "walking"
"8349" 25 "walking"
"8350" 25 "walking"
"8351" 25 "walking"
"8352" 25 "walking"
"8353" 25 "walking"
"8354" 25 "walking"
"8355" 25 "walking"
"8356" 25 "walking"
"8357" 25 "walking"
"8358" 25 "walking"
"8359" 25 "walking"
"8360" 25 "walking"
"8361" 25 "walking"
"8362" 25 "walking"
"8363" 25 "walking"
"8364" 25 "walking"
"8365" 25 "walkingDownstairs"
"8366" 25 "walkingDownstairs"
"8367" 25 "walkingDownstairs"
"8368" 25 "walkingDownstairs"
"8369" 25 "walkingDownstairs"
"8370" 25 "walkingDownstairs"
"8371" 25 "walkingDownstairs"
"8372" 25 "walkingDownstairs"
"8373" 25 "walkingDownstairs"
"8374" 25 "walkingDownstairs"
"8375" 25 "walkingDownstairs"
"8376" 25 "walkingDownstairs"
"8377" 25 "walkingDownstairs"
"8378" 25 "walkingDownstairs"
"8379" 25 "walkingDownstairs"
"8380" 25 "walkingDownstairs"
"8381" 25 "walkingDownstairs"
"8382" 25 "walkingDownstairs"
"8383" 25 "walkingDownstairs"
"8384" 25 "walkingDownstairs"
"8385" 25 "walkingDownstairs"
"8386" 25 "walkingDownstairs"
"8387" 25 "walkingDownstairs"
"8388" 25 "walkingDownstairs"
"8389" 25 "walkingDownstairs"
"8390" 25 "walkingDownstairs"
"8391" 25 "walkingDownstairs"
"8392" 25 "walkingDownstairs"
"8393" 25 "walkingUpstairs"
"8394" 25 "walkingUpstairs"
"8395" 25 "walkingUpstairs"
"8396" 25 "walkingUpstairs"
"8397" 25 "walkingUpstairs"
"8398" 25 "walkingUpstairs"
"8399" 25 "walkingUpstairs"
"8400" 25 "walkingUpstairs"
"8401" 25 "walkingUpstairs"
"8402" 25 "walkingUpstairs"
"8403" 25 "walkingUpstairs"
"8404" 25 "walkingUpstairs"
"8405" 25 "walkingUpstairs"
"8406" 25 "walkingUpstairs"
"8407" 25 "walkingUpstairs"
"8408" 25 "walkingUpstairs"
"8409" 25 "walkingUpstairs"
"8410" 25 "walkingUpstairs"
"8411" 25 "walkingUpstairs"
"8412" 25 "walkingUpstairs"
"8413" 25 "walkingUpstairs"
"8414" 25 "walkingUpstairs"
"8415" 25 "walkingUpstairs"
"8416" 25 "walkingUpstairs"
"8417" 25 "walkingUpstairs"
"8418" 25 "walkingUpstairs"
"8419" 25 "walkingUpstairs"
"8420" 25 "walkingUpstairs"
"8421" 25 "walkingUpstairs"
"8422" 25 "walkingUpstairs"
"8423" 26 "standing"
"8424" 26 "standing"
"8425" 26 "standing"
"8426" 26 "standing"
"8427" 26 "standing"
"8428" 26 "standing"
"8429" 26 "standing"
"8430" 26 "standing"
"8431" 26 "standing"
"8432" 26 "standing"
"8433" 26 "standing"
"8434" 26 "standing"
"8435" 26 "standing"
"8436" 26 "standing"
"8437" 26 "standing"
"8438" 26 "standing"
"8439" 26 "standing"
"8440" 26 "standing"
"8441" 26 "standing"
"8442" 26 "standing"
"8443" 26 "standing"
"8444" 26 "standing"
"8445" 26 "standing"
"8446" 26 "standing"
"8447" 26 "standing"
"8448" 26 "standing"
"8449" 26 "standing"
"8450" 26 "standing"
"8451" 26 "standing"
"8452" 26 "standing"
"8453" 26 "standing"
"8454" 26 "standing"
"8455" 26 "standing"
"8456" 26 "standing"
"8457" 26 "standing"
"8458" 26 "standing"
"8459" 26 "standing"
"8460" 26 "standing"
"8461" 26 "sitting"
"8462" 26 "sitting"
"8463" 26 "sitting"
"8464" 26 "sitting"
"8465" 26 "sitting"
"8466" 26 "sitting"
"8467" 26 "sitting"
"8468" 26 "sitting"
"8469" 26 "sitting"
"8470" 26 "sitting"
"8471" 26 "sitting"
"8472" 26 "sitting"
"8473" 26 "sitting"
"8474" 26 "sitting"
"8475" 26 "sitting"
"8476" 26 "sitting"
"8477" 26 "sitting"
"8478" 26 "sitting"
"8479" 26 "sitting"
"8480" 26 "sitting"
"8481" 26 "sitting"
"8482" 26 "sitting"
"8483" 26 "sitting"
"8484" 26 "sitting"
"8485" 26 "sitting"
"8486" 26 "sitting"
"8487" 26 "sitting"
"8488" 26 "sitting"
"8489" 26 "sitting"
"8490" 26 "sitting"
"8491" 26 "sitting"
"8492" 26 "sitting"
"8493" 26 "sitting"
"8494" 26 "sitting"
"8495" 26 "sitting"
"8496" 26 "sitting"
"8497" 26 "sitting"
"8498" 26 "sitting"
"8499" 26 "sitting"
"8500" 26 "sitting"
"8501" 26 "sitting"
"8502" 26 "sitting"
"8503" 26 "sitting"
"8504" 26 "sitting"
"8505" 26 "laying"
"8506" 26 "laying"
"8507" 26 "laying"
"8508" 26 "laying"
"8509" 26 "laying"
"8510" 26 "laying"
"8511" 26 "laying"
"8512" 26 "laying"
"8513" 26 "laying"
"8514" 26 "laying"
"8515" 26 "laying"
"8516" 26 "laying"
"8517" 26 "laying"
"8518" 26 "laying"
"8519" 26 "laying"
"8520" 26 "laying"
"8521" 26 "laying"
"8522" 26 "laying"
"8523" 26 "laying"
"8524" 26 "laying"
"8525" 26 "laying"
"8526" 26 "laying"
"8527" 26 "laying"
"8528" 26 "laying"
"8529" 26 "laying"
"8530" 26 "laying"
"8531" 26 "laying"
"8532" 26 "laying"
"8533" 26 "laying"
"8534" 26 "laying"
"8535" 26 "laying"
"8536" 26 "laying"
"8537" 26 "laying"
"8538" 26 "laying"
"8539" 26 "walking"
"8540" 26 "walking"
"8541" 26 "walking"
"8542" 26 "walking"
"8543" 26 "walking"
"8544" 26 "walking"
"8545" 26 "walking"
"8546" 26 "walking"
"8547" 26 "walking"
"8548" 26 "walking"
"8549" 26 "walking"
"8550" 26 "walking"
"8551" 26 "walking"
"8552" 26 "walking"
"8553" 26 "walking"
"8554" 26 "walking"
"8555" 26 "walking"
"8556" 26 "walking"
"8557" 26 "walking"
"8558" 26 "walking"
"8559" 26 "walking"
"8560" 26 "walking"
"8561" 26 "walking"
"8562" 26 "walking"
"8563" 26 "walking"
"8564" 26 "walking"
"8565" 26 "walking"
"8566" 26 "walking"
"8567" 26 "walkingDownstairs"
"8568" 26 "walkingDownstairs"
"8569" 26 "walkingDownstairs"
"8570" 26 "walkingDownstairs"
"8571" 26 "walkingDownstairs"
"8572" 26 "walkingDownstairs"
"8573" 26 "walkingDownstairs"
"8574" 26 "walkingDownstairs"
"8575" 26 "walkingDownstairs"
"8576" 26 "walkingDownstairs"
"8577" 26 "walkingDownstairs"
"8578" 26 "walkingDownstairs"
"8579" 26 "walkingDownstairs"
"8580" 26 "walkingDownstairs"
"8581" 26 "walkingDownstairs"
"8582" 26 "walkingDownstairs"
"8583" 26 "walkingDownstairs"
"8584" 26 "walkingDownstairs"
"8585" 26 "walkingDownstairs"
"8586" 26 "walkingDownstairs"
"8587" 26 "walkingDownstairs"
"8588" 26 "walkingDownstairs"
"8589" 26 "walkingDownstairs"
"8590" 26 "walkingDownstairs"
"8591" 26 "walkingDownstairs"
"8592" 26 "walkingUpstairs"
"8593" 26 "walkingUpstairs"
"8594" 26 "walkingUpstairs"
"8595" 26 "walkingUpstairs"
"8596" 26 "walkingUpstairs"
"8597" 26 "walkingUpstairs"
"8598" 26 "walkingUpstairs"
"8599" 26 "walkingUpstairs"
"8600" 26 "walkingUpstairs"
"8601" 26 "walkingUpstairs"
"8602" 26 "walkingUpstairs"
"8603" 26 "walkingUpstairs"
"8604" 26 "walkingUpstairs"
"8605" 26 "walkingUpstairs"
"8606" 26 "walkingUpstairs"
"8607" 26 "walkingUpstairs"
"8608" 26 "walkingUpstairs"
"8609" 26 "walkingUpstairs"
"8610" 26 "walkingUpstairs"
"8611" 26 "walkingUpstairs"
"8612" 26 "walkingUpstairs"
"8613" 26 "walkingUpstairs"
"8614" 26 "walkingUpstairs"
"8615" 26 "walkingUpstairs"
"8616" 26 "walkingUpstairs"
"8617" 26 "walkingUpstairs"
"8618" 26 "walkingUpstairs"
"8619" 26 "walkingUpstairs"
"8620" 26 "standing"
"8621" 26 "standing"
"8622" 26 "standing"
"8623" 26 "standing"
"8624" 26 "standing"
"8625" 26 "standing"
"8626" 26 "standing"
"8627" 26 "standing"
"8628" 26 "standing"
"8629" 26 "standing"
"8630" 26 "standing"
"8631" 26 "standing"
"8632" 26 "standing"
"8633" 26 "standing"
"8634" 26 "standing"
"8635" 26 "standing"
"8636" 26 "standing"
"8637" 26 "standing"
"8638" 26 "standing"
"8639" 26 "standing"
"8640" 26 "standing"
"8641" 26 "standing"
"8642" 26 "standing"
"8643" 26 "standing"
"8644" 26 "standing"
"8645" 26 "standing"
"8646" 26 "standing"
"8647" 26 "standing"
"8648" 26 "standing"
"8649" 26 "standing"
"8650" 26 "standing"
"8651" 26 "standing"
"8652" 26 "standing"
"8653" 26 "standing"
"8654" 26 "standing"
"8655" 26 "standing"
"8656" 26 "sitting"
"8657" 26 "sitting"
"8658" 26 "sitting"
"8659" 26 "sitting"
"8660" 26 "sitting"
"8661" 26 "sitting"
"8662" 26 "sitting"
"8663" 26 "sitting"
"8664" 26 "sitting"
"8665" 26 "sitting"
"8666" 26 "sitting"
"8667" 26 "sitting"
"8668" 26 "sitting"
"8669" 26 "sitting"
"8670" 26 "sitting"
"8671" 26 "sitting"
"8672" 26 "sitting"
"8673" 26 "sitting"
"8674" 26 "sitting"
"8675" 26 "sitting"
"8676" 26 "sitting"
"8677" 26 "sitting"
"8678" 26 "sitting"
"8679" 26 "sitting"
"8680" 26 "sitting"
"8681" 26 "sitting"
"8682" 26 "sitting"
"8683" 26 "sitting"
"8684" 26 "sitting"
"8685" 26 "sitting"
"8686" 26 "sitting"
"8687" 26 "sitting"
"8688" 26 "sitting"
"8689" 26 "sitting"
"8690" 26 "laying"
"8691" 26 "laying"
"8692" 26 "laying"
"8693" 26 "laying"
"8694" 26 "laying"
"8695" 26 "laying"
"8696" 26 "laying"
"8697" 26 "laying"
"8698" 26 "laying"
"8699" 26 "laying"
"8700" 26 "laying"
"8701" 26 "laying"
"8702" 26 "laying"
"8703" 26 "laying"
"8704" 26 "laying"
"8705" 26 "laying"
"8706" 26 "laying"
"8707" 26 "laying"
"8708" 26 "laying"
"8709" 26 "laying"
"8710" 26 "laying"
"8711" 26 "laying"
"8712" 26 "laying"
"8713" 26 "laying"
"8714" 26 "laying"
"8715" 26 "laying"
"8716" 26 "laying"
"8717" 26 "laying"
"8718" 26 "laying"
"8719" 26 "laying"
"8720" 26 "laying"
"8721" 26 "laying"
"8722" 26 "laying"
"8723" 26 "laying"
"8724" 26 "laying"
"8725" 26 "laying"
"8726" 26 "laying"
"8727" 26 "laying"
"8728" 26 "laying"
"8729" 26 "laying"
"8730" 26 "laying"
"8731" 26 "laying"
"8732" 26 "walking"
"8733" 26 "walking"
"8734" 26 "walking"
"8735" 26 "walking"
"8736" 26 "walking"
"8737" 26 "walking"
"8738" 26 "walking"
"8739" 26 "walking"
"8740" 26 "walking"
"8741" 26 "walking"
"8742" 26 "walking"
"8743" 26 "walking"
"8744" 26 "walking"
"8745" 26 "walking"
"8746" 26 "walking"
"8747" 26 "walking"
"8748" 26 "walking"
"8749" 26 "walking"
"8750" 26 "walking"
"8751" 26 "walking"
"8752" 26 "walking"
"8753" 26 "walking"
"8754" 26 "walking"
"8755" 26 "walking"
"8756" 26 "walking"
"8757" 26 "walking"
"8758" 26 "walking"
"8759" 26 "walking"
"8760" 26 "walking"
"8761" 26 "walking"
"8762" 26 "walking"
"8763" 26 "walkingDownstairs"
"8764" 26 "walkingDownstairs"
"8765" 26 "walkingDownstairs"
"8766" 26 "walkingDownstairs"
"8767" 26 "walkingDownstairs"
"8768" 26 "walkingDownstairs"
"8769" 26 "walkingDownstairs"
"8770" 26 "walkingDownstairs"
"8771" 26 "walkingDownstairs"
"8772" 26 "walkingDownstairs"
"8773" 26 "walkingDownstairs"
"8774" 26 "walkingDownstairs"
"8775" 26 "walkingDownstairs"
"8776" 26 "walkingDownstairs"
"8777" 26 "walkingDownstairs"
"8778" 26 "walkingDownstairs"
"8779" 26 "walkingDownstairs"
"8780" 26 "walkingUpstairs"
"8781" 26 "walkingUpstairs"
"8782" 26 "walkingUpstairs"
"8783" 26 "walkingUpstairs"
"8784" 26 "walkingUpstairs"
"8785" 26 "walkingUpstairs"
"8786" 26 "walkingUpstairs"
"8787" 26 "walkingUpstairs"
"8788" 26 "walkingUpstairs"
"8789" 26 "walkingUpstairs"
"8790" 26 "walkingUpstairs"
"8791" 26 "walkingUpstairs"
"8792" 26 "walkingUpstairs"
"8793" 26 "walkingUpstairs"
"8794" 26 "walkingUpstairs"
"8795" 26 "walkingUpstairs"
"8796" 26 "walkingUpstairs"
"8797" 26 "walkingUpstairs"
"8798" 26 "walkingDownstairs"
"8799" 26 "walkingDownstairs"
"8800" 26 "walkingDownstairs"
"8801" 26 "walkingDownstairs"
"8802" 26 "walkingDownstairs"
"8803" 26 "walkingDownstairs"
"8804" 26 "walkingDownstairs"
"8805" 26 "walkingDownstairs"
"8806" 26 "walkingUpstairs"
"8807" 26 "walkingUpstairs"
"8808" 26 "walkingUpstairs"
"8809" 26 "walkingUpstairs"
"8810" 26 "walkingUpstairs"
"8811" 26 "walkingUpstairs"
"8812" 26 "walkingUpstairs"
"8813" 26 "walkingUpstairs"
"8814" 26 "walkingUpstairs"
"8815" 27 "standing"
"8816" 27 "standing"
"8817" 27 "standing"
"8818" 27 "standing"
"8819" 27 "standing"
"8820" 27 "standing"
"8821" 27 "standing"
"8822" 27 "standing"
"8823" 27 "standing"
"8824" 27 "standing"
"8825" 27 "standing"
"8826" 27 "standing"
"8827" 27 "standing"
"8828" 27 "standing"
"8829" 27 "standing"
"8830" 27 "standing"
"8831" 27 "standing"
"8832" 27 "standing"
"8833" 27 "standing"
"8834" 27 "standing"
"8835" 27 "standing"
"8836" 27 "standing"
"8837" 27 "standing"
"8838" 27 "standing"
"8839" 27 "standing"
"8840" 27 "standing"
"8841" 27 "standing"
"8842" 27 "standing"
"8843" 27 "standing"
"8844" 27 "standing"
"8845" 27 "standing"
"8846" 27 "standing"
"8847" 27 "standing"
"8848" 27 "standing"
"8849" 27 "standing"
"8850" 27 "standing"
"8851" 27 "sitting"
"8852" 27 "sitting"
"8853" 27 "sitting"
"8854" 27 "sitting"
"8855" 27 "sitting"
"8856" 27 "sitting"
"8857" 27 "sitting"
"8858" 27 "sitting"
"8859" 27 "sitting"
"8860" 27 "sitting"
"8861" 27 "sitting"
"8862" 27 "sitting"
"8863" 27 "sitting"
"8864" 27 "sitting"
"8865" 27 "sitting"
"8866" 27 "sitting"
"8867" 27 "sitting"
"8868" 27 "sitting"
"8869" 27 "sitting"
"8870" 27 "sitting"
"8871" 27 "sitting"
"8872" 27 "sitting"
"8873" 27 "sitting"
"8874" 27 "sitting"
"8875" 27 "sitting"
"8876" 27 "sitting"
"8877" 27 "sitting"
"8878" 27 "sitting"
"8879" 27 "sitting"
"8880" 27 "sitting"
"8881" 27 "sitting"
"8882" 27 "sitting"
"8883" 27 "sitting"
"8884" 27 "sitting"
"8885" 27 "sitting"
"8886" 27 "sitting"
"8887" 27 "sitting"
"8888" 27 "laying"
"8889" 27 "laying"
"8890" 27 "laying"
"8891" 27 "laying"
"8892" 27 "laying"
"8893" 27 "laying"
"8894" 27 "laying"
"8895" 27 "laying"
"8896" 27 "laying"
"8897" 27 "laying"
"8898" 27 "laying"
"8899" 27 "laying"
"8900" 27 "laying"
"8901" 27 "laying"
"8902" 27 "laying"
"8903" 27 "laying"
"8904" 27 "laying"
"8905" 27 "laying"
"8906" 27 "laying"
"8907" 27 "laying"
"8908" 27 "laying"
"8909" 27 "laying"
"8910" 27 "laying"
"8911" 27 "laying"
"8912" 27 "laying"
"8913" 27 "laying"
"8914" 27 "laying"
"8915" 27 "laying"
"8916" 27 "laying"
"8917" 27 "laying"
"8918" 27 "laying"
"8919" 27 "laying"
"8920" 27 "laying"
"8921" 27 "laying"
"8922" 27 "laying"
"8923" 27 "laying"
"8924" 27 "walking"
"8925" 27 "walking"
"8926" 27 "walking"
"8927" 27 "walking"
"8928" 27 "walking"
"8929" 27 "walking"
"8930" 27 "walking"
"8931" 27 "walking"
"8932" 27 "walking"
"8933" 27 "walking"
"8934" 27 "walking"
"8935" 27 "walking"
"8936" 27 "walking"
"8937" 27 "walking"
"8938" 27 "walking"
"8939" 27 "walking"
"8940" 27 "walking"
"8941" 27 "walking"
"8942" 27 "walking"
"8943" 27 "walking"
"8944" 27 "walking"
"8945" 27 "walking"
"8946" 27 "walking"
"8947" 27 "walking"
"8948" 27 "walking"
"8949" 27 "walking"
"8950" 27 "walking"
"8951" 27 "walking"
"8952" 27 "walkingDownstairs"
"8953" 27 "walkingDownstairs"
"8954" 27 "walkingDownstairs"
"8955" 27 "walkingDownstairs"
"8956" 27 "walkingDownstairs"
"8957" 27 "walkingDownstairs"
"8958" 27 "walkingDownstairs"
"8959" 27 "walkingDownstairs"
"8960" 27 "walkingDownstairs"
"8961" 27 "walkingDownstairs"
"8962" 27 "walkingDownstairs"
"8963" 27 "walkingDownstairs"
"8964" 27 "walkingDownstairs"
"8965" 27 "walkingDownstairs"
"8966" 27 "walkingDownstairs"
"8967" 27 "walkingDownstairs"
"8968" 27 "walkingDownstairs"
"8969" 27 "walkingDownstairs"
"8970" 27 "walkingDownstairs"
"8971" 27 "walkingDownstairs"
"8972" 27 "walkingDownstairs"
"8973" 27 "walkingDownstairs"
"8974" 27 "walkingUpstairs"
"8975" 27 "walkingUpstairs"
"8976" 27 "walkingUpstairs"
"8977" 27 "walkingUpstairs"
"8978" 27 "walkingUpstairs"
"8979" 27 "walkingUpstairs"
"8980" 27 "walkingUpstairs"
"8981" 27 "walkingUpstairs"
"8982" 27 "walkingUpstairs"
"8983" 27 "walkingUpstairs"
"8984" 27 "walkingUpstairs"
"8985" 27 "walkingUpstairs"
"8986" 27 "walkingUpstairs"
"8987" 27 "walkingUpstairs"
"8988" 27 "walkingUpstairs"
"8989" 27 "walkingUpstairs"
"8990" 27 "walkingUpstairs"
"8991" 27 "walkingUpstairs"
"8992" 27 "walkingUpstairs"
"8993" 27 "walkingUpstairs"
"8994" 27 "walkingUpstairs"
"8995" 27 "walkingUpstairs"
"8996" 27 "walkingUpstairs"
"8997" 27 "walkingUpstairs"
"8998" 27 "walkingUpstairs"
"8999" 27 "standing"
"9000" 27 "standing"
"9001" 27 "standing"
"9002" 27 "standing"
"9003" 27 "standing"
"9004" 27 "standing"
"9005" 27 "standing"
"9006" 27 "standing"
"9007" 27 "standing"
"9008" 27 "standing"
"9009" 27 "standing"
"9010" 27 "standing"
"9011" 27 "standing"
"9012" 27 "standing"
"9013" 27 "standing"
"9014" 27 "standing"
"9015" 27 "standing"
"9016" 27 "standing"
"9017" 27 "standing"
"9018" 27 "standing"
"9019" 27 "standing"
"9020" 27 "standing"
"9021" 27 "standing"
"9022" 27 "standing"
"9023" 27 "standing"
"9024" 27 "standing"
"9025" 27 "standing"
"9026" 27 "standing"
"9027" 27 "standing"
"9028" 27 "standing"
"9029" 27 "standing"
"9030" 27 "standing"
"9031" 27 "standing"
"9032" 27 "standing"
"9033" 27 "standing"
"9034" 27 "standing"
"9035" 27 "standing"
"9036" 27 "standing"
"9037" 27 "standing"
"9038" 27 "standing"
"9039" 27 "standing"
"9040" 27 "standing"
"9041" 27 "standing"
"9042" 27 "standing"
"9043" 27 "sitting"
"9044" 27 "sitting"
"9045" 27 "sitting"
"9046" 27 "sitting"
"9047" 27 "sitting"
"9048" 27 "sitting"
"9049" 27 "sitting"
"9050" 27 "sitting"
"9051" 27 "sitting"
"9052" 27 "sitting"
"9053" 27 "sitting"
"9054" 27 "sitting"
"9055" 27 "sitting"
"9056" 27 "sitting"
"9057" 27 "sitting"
"9058" 27 "sitting"
"9059" 27 "sitting"
"9060" 27 "sitting"
"9061" 27 "sitting"
"9062" 27 "sitting"
"9063" 27 "sitting"
"9064" 27 "sitting"
"9065" 27 "sitting"
"9066" 27 "sitting"
"9067" 27 "sitting"
"9068" 27 "sitting"
"9069" 27 "sitting"
"9070" 27 "sitting"
"9071" 27 "sitting"
"9072" 27 "sitting"
"9073" 27 "sitting"
"9074" 27 "sitting"
"9075" 27 "sitting"
"9076" 27 "laying"
"9077" 27 "laying"
"9078" 27 "laying"
"9079" 27 "laying"
"9080" 27 "laying"
"9081" 27 "laying"
"9082" 27 "laying"
"9083" 27 "laying"
"9084" 27 "laying"
"9085" 27 "laying"
"9086" 27 "laying"
"9087" 27 "laying"
"9088" 27 "laying"
"9089" 27 "laying"
"9090" 27 "laying"
"9091" 27 "laying"
"9092" 27 "laying"
"9093" 27 "laying"
"9094" 27 "laying"
"9095" 27 "laying"
"9096" 27 "laying"
"9097" 27 "laying"
"9098" 27 "laying"
"9099" 27 "laying"
"9100" 27 "laying"
"9101" 27 "laying"
"9102" 27 "laying"
"9103" 27 "laying"
"9104" 27 "laying"
"9105" 27 "laying"
"9106" 27 "laying"
"9107" 27 "laying"
"9108" 27 "laying"
"9109" 27 "laying"
"9110" 27 "laying"
"9111" 27 "laying"
"9112" 27 "laying"
"9113" 27 "laying"
"9114" 27 "walking"
"9115" 27 "walking"
"9116" 27 "walking"
"9117" 27 "walking"
"9118" 27 "walking"
"9119" 27 "walking"
"9120" 27 "walking"
"9121" 27 "walking"
"9122" 27 "walking"
"9123" 27 "walking"
"9124" 27 "walking"
"9125" 27 "walking"
"9126" 27 "walking"
"9127" 27 "walking"
"9128" 27 "walking"
"9129" 27 "walking"
"9130" 27 "walking"
"9131" 27 "walking"
"9132" 27 "walking"
"9133" 27 "walking"
"9134" 27 "walking"
"9135" 27 "walking"
"9136" 27 "walking"
"9137" 27 "walking"
"9138" 27 "walking"
"9139" 27 "walking"
"9140" 27 "walking"
"9141" 27 "walking"
"9142" 27 "walking"
"9143" 27 "walkingDownstairs"
"9144" 27 "walkingDownstairs"
"9145" 27 "walkingDownstairs"
"9146" 27 "walkingDownstairs"
